CustomerID,Customer,Channel,Segment,StoreSize,CreditTermsDays,RouteID,DistributorID,RegionID,Region,State,OpenedYear
C00879,Customer 00879,General Trade,SME,Small,14,RT0057,D010,R3,East,Enugu,2022
C00880,Customer 00880,General Trade,Micro,Small,7,RT0057,D010,R3,East,Enugu,2019
C00881,Customer 00881,General Trade,Micro,Medium,21,RT0057,D010,R3,East,Enugu,2024
C00882,Customer 00882,Wholesale,SME,Small,21,RT0057,D010,R3,East,Enugu,2016
C00883,Customer 00883,Wholesale,SME,Small,0,RT0057,D010,R3,East,Enugu,2019
C00884,Customer 00884,Modern Trade,SME,Medium,21,RT0057,D010,R3,East,Enugu,2021
C00885,Customer 00885,General Trade,Mid-market,Medium,14,RT0057,D010,R3,East,Enugu,2016
C00886,Customer 00886,General Trade,Mid-market,Medium,7,RT0057,D010,R3,East,Enugu,2021
C00887,Customer 00887,HoReCa,SME,Medium,14,RT0058,D010,R3,East,Enugu,2020
C00888,Customer 00888,General Trade,Mid-market,Small,0,RT0058,D010,R3,East,Enugu,2024
C00889,Customer 00889,General Trade,SME,Medium,14,RT0058,D010,R3,East,Enugu,2017
C00890,Customer 00890,Wholesale,SME,Medium,30,RT0058,D010,R3,East,Enugu,2024
C00891,Customer 00891,Modern Trade,SME,Medium,0,RT0058,D010,R3,East,Enugu,2023
C00892,Customer 00892,General Trade,SME,Medium,14,RT0058,D010,R3,East,Enugu,2019
C00893,Customer 00893,General Trade,Micro,Small,21,RT0058,D010,R3,East,Enugu,2016
C00894,Customer 00894,Wholesale,Micro,Small,14,RT0058,D010,R3,East,Enugu,2017
C00895,Customer 00895,Wholesale,SME,Medium,7,RT0058,D010,R3,East,Enugu,2018
C00896,Customer 00896,General Trade,SME,Small,21,RT0058,D010,R3,East,Enugu,2021
C00897,Customer 00897,General Trade,Mid-market,Medium,0,RT0059,D010,R3,East,Enugu,2016
C00898,Customer 00898,Modern Trade,Micro,Small,30,RT0059,D010,R3,East,Enugu,2022
C00899,Customer 00899,General Trade,Key Account,Small,21,RT0059,D010,R3,East,Enugu,2022
C00900,Customer 00900,HoReCa,SME,Small,7,RT0059,D010,R3,East,Enugu,2022
C00901,Customer 00901,General Trade,SME,Small,0,RT0059,D010,R3,East,Enugu,2018
C00902,Customer 00902,General Trade,Mid-market,Small,21,RT0059,D010,R3,East,Enugu,2022
C00903,Customer 00903,General Trade,Micro,Small,14,RT0059,D010,R3,East,Enugu,2023
C00904,Customer 00904,Wholesale,Micro,Small,0,RT0059,D010,R3,East,Enugu,2023
C00905,Customer 00905,General Trade,Mid-market,Medium,21,RT0059,D010,R3,East,Enugu,2023
C00906,Customer 00906,General Trade,Micro,Small,0,RT0059,D010,R3,East,Enugu,2021
C00907,Customer 00907,General Trade,SME,Medium,7,RT0059,D010,R3,East,Enugu,2017
C00908,Customer 00908,General Trade,SME,Small,21,RT0059,D010,R3,East,Enugu,2022
C00909,Customer 00909,Wholesale,Mid-market,Small,21,RT0060,D010,R3,East,Enugu,2022
C00910,Customer 00910,General Trade,SME,Small,0,RT0060,D010,R3,East,Enugu,2016
C00911,Customer 00911,Wholesale,Mid-market,Small,14,RT0060,D010,R3,East,Enugu,2023
C00912,Customer 00912,General Trade,SME,Small,7,RT0060,D010,R3,East,Enugu,2021
C00913,Customer 00913,Modern Trade,SME,Small,7,RT0060,D010,R3,East,Enugu,2019
C00914,Customer 00914,General Trade,Micro,Large,30,RT0060,D010,R3,East,Enugu,2023
C00915,Customer 00915,Modern Trade,Micro,Small,21,RT0060,D010,R3,East,Enugu,2020
C00916,Customer 00916,General Trade,Micro,Small,7,RT0060,D010,R3,East,Enugu,2023
C00917,Customer 00917,General Trade,SME,Large,14,RT0060,D010,R3,East,Enugu,2020
C00918,Customer 00918,General Trade,SME,Medium,14,RT0060,D010,R3,East,Enugu,2020
C00919,Customer 00919,General Trade,Key Account,Large,7,RT0060,D010,R3,East,Enugu,2021
C00920,Customer 00920,General Trade,SME,Large,14,RT0060,D010,R3,East,Enugu,2017
C00921,Customer 00921,Modern Trade,Micro,Small,30,RT0060,D010,R3,East,Enugu,2021
C00922,Customer 00922,Wholesale,Mid-market,Medium,30,RT0061,D010,R3,East,Enugu,2020
C00923,Customer 00923,Modern Trade,SME,Small,21,RT0061,D010,R3,East,Enugu,2017
C00924,Customer 00924,General Trade,Mid-market,Medium,30,RT0061,D010,R3,East,Enugu,2024
C00925,Customer 00925,General Trade,Mid-market,Medium,21,RT0061,D010,R3,East,Enugu,2018
C00926,Customer 00926,HoReCa,SME,Large,30,RT0061,D010,R3,East,Enugu,2022
C00927,Customer 00927,General Trade,Key Account,Medium,7,RT0061,D010,R3,East,Enugu,2016
C00928,Customer 00928,General Trade,SME,Medium,14,RT0061,D010,R3,East,Enugu,2017
C00929,Customer 00929,E-commerce,Mid-market,Medium,21,RT0061,D010,R3,East,Enugu,2022
C00930,Customer 00930,General Trade,SME,Medium,0,RT0061,D010,R3,East,Enugu,2021
C00931,Customer 00931,HoReCa,Micro,Small,14,RT0061,D010,R3,East,Enugu,2018
C00932,Customer 00932,General Trade,Mid-market,Medium,30,RT0061,D010,R3,East,Enugu,2023
C00933,Customer 00933,General Trade,SME,Small,0,RT0061,D010,R3,East,Enugu,2021
C00934,Customer 00934,Modern Trade,Micro,Medium,21,RT0061,D010,R3,East,Enugu,2021
C00935,Customer 00935,General Trade,SME,Small,0,RT0061,D010,R3,East,Enugu,2018
C00936,Customer 00936,General Trade,Micro,Small,7,RT0061,D010,R3,East,Enugu,2019
C00937,Customer 00937,Modern Trade,Mid-market,Large,30,RT0061,D010,R3,East,Enugu,2021
C00938,Customer 00938,Modern Trade,Key Account,Medium,30,RT0061,D010,R3,East,Enugu,2016
C00939,Customer 00939,General Trade,SME,Small,30,RT0061,D010,R3,East,Enugu,2017
C00940,Customer 00940,Wholesale,SME,Medium,14,RT0061,D010,R3,East,Enugu,2020
C00941,Customer 00941,HoReCa,Micro,Small,30,RT0062,D011,R4,West,Abeokuta,2023
C00942,Customer 00942,General Trade,SME,Small,30,RT0062,D011,R4,West,Abeokuta,2021
C00943,Customer 00943,General Trade,Micro,Small,0,RT0062,D011,R4,West,Abeokuta,2020
C00944,Customer 00944,General Trade,Micro,Small,21,RT0062,D011,R4,West,Abeokuta,2020
C00945,Customer 00945,General Trade,Micro,Small,7,RT0062,D011,R4,West,Abeokuta,2020
C00946,Customer 00946,Wholesale,SME,Small,7,RT0062,D011,R4,West,Abeokuta,2018
C00947,Customer 00947,Wholesale,SME,Small,7,RT0062,D011,R4,West,Abeokuta,2019
C00948,Customer 00948,HoReCa,SME,Large,21,RT0062,D011,R4,West,Abeokuta,2017
C00949,Customer 00949,HoReCa,SME,Medium,30,RT0062,D011,R4,West,Abeokuta,2016
C00950,Customer 00950,General Trade,Micro,Small,0,RT0062,D011,R4,West,Abeokuta,2016
C00951,Customer 00951,General Trade,Micro,Small,7,RT0062,D011,R4,West,Abeokuta,2021
C00952,Customer 00952,General Trade,Key Account,Large,0,RT0062,D011,R4,West,Abeokuta,2022
C00953,Customer 00953,HoReCa,SME,Small,21,RT0062,D011,R4,West,Abeokuta,2019
C00954,Customer 00954,HoReCa,Micro,Small,21,RT0062,D011,R4,West,Abeokuta,2023
C00955,Customer 00955,E-commerce,SME,Small,14,RT0062,D011,R4,West,Abeokuta,2024
C00956,Customer 00956,General Trade,SME,Small,0,RT0062,D011,R4,West,Abeokuta,2019
C00957,Customer 00957,Modern Trade,Micro,Small,21,RT0063,D011,R4,West,Abeokuta,2022
C00958,Customer 00958,General Trade,Key Account,Small,0,RT0063,D011,R4,West,Abeokuta,2023
C00959,Customer 00959,General Trade,Micro,Small,0,RT0063,D011,R4,West,Abeokuta,2019
C00960,Customer 00960,Wholesale,SME,Large,21,RT0063,D011,R4,West,Abeokuta,2021
C00961,Customer 00961,Modern Trade,Micro,Medium,0,RT0063,D011,R4,West,Abeokuta,2020
C00962,Customer 00962,Modern Trade,Micro,Small,30,RT0063,D011,R4,West,Abeokuta,2024
C00963,Customer 00963,General Trade,Micro,Small,0,RT0063,D011,R4,West,Abeokuta,2017
C00964,Customer 00964,General Trade,Micro,Small,0,RT0063,D011,R4,West,Abeokuta,2017
C00965,Customer 00965,General Trade,Mid-market,Medium,0,RT0063,D011,R4,West,Abeokuta,2023
C00966,Customer 00966,Wholesale,Key Account,Large,0,RT0063,D011,R4,West,Abeokuta,2018
C00967,Customer 00967,General Trade,SME,Medium,7,RT0064,D011,R4,West,Abeokuta,2022
C00968,Customer 00968,General Trade,Micro,Small,0,RT0064,D011,R4,West,Abeokuta,2017
C00969,Customer 00969,General Trade,SME,Medium,0,RT0064,D011,R4,West,Abeokuta,2022
C00970,Customer 00970,Modern Trade,Micro,Small,21,RT0064,D011,R4,West,Abeokuta,2023
C00971,Customer 00971,Modern Trade,SME,Small,14,RT0064,D011,R4,West,Abeokuta,2021
C00972,Customer 00972,Wholesale,Mid-market,Medium,21,RT0064,D011,R4,West,Abeokuta,2020
C00973,Customer 00973,Modern Trade,Micro,Small,30,RT0064,D011,R4,West,Abeokuta,2017
C00974,Customer 00974,General Trade,Mid-market,Small,0,RT0064,D011,R4,West,Abeokuta,2017
C00975,Customer 00975,Wholesale,Mid-market,Medium,0,RT0064,D011,R4,West,Abeokuta,2024
C00976,Customer 00976,Wholesale,Key Account,Large,21,RT0064,D011,R4,West,Abeokuta,2022
C00977,Customer 00977,Modern Trade,SME,Medium,14,RT0064,D011,R4,West,Abeokuta,2016
C00978,Customer 00978,Wholesale,SME,Small,0,RT0064,D011,R4,West,Abeokuta,2020
C00979,Customer 00979,E-commerce,Mid-market,Medium,21,RT0064,D011,R4,West,Abeokuta,2022
C00980,Customer 00980,General Trade,SME,Large,14,RT0064,D011,R4,West,Abeokuta,2017
C00981,Customer 00981,General Trade,SME,Small,0,RT0064,D011,R4,West,Abeokuta,2023
C00982,Customer 00982,General Trade,Micro,Small,21,RT0064,D011,R4,West,Abeokuta,2022
C00983,Customer 00983,General Trade,SME,Small,21,RT0064,D011,R4,West,Abeokuta,2023
C00984,Customer 00984,Wholesale,Mid-market,Small,14,RT0065,D011,R4,West,Abeokuta,2018
C00985,Customer 00985,General Trade,Micro,Medium,21,RT0065,D011,R4,West,Abeokuta,2019
C00986,Customer 00986,Modern Trade,SME,Small,30,RT0065,D011,R4,West,Abeokuta,2016
C00987,Customer 00987,General Trade,SME,Medium,21,RT0065,D011,R4,West,Abeokuta,2018
C00988,Customer 00988,Wholesale,Mid-market,Medium,30,RT0065,D011,R4,West,Abeokuta,2021
C00989,Customer 00989,E-commerce,Mid-market,Medium,21,RT0065,D011,R4,West,Abeokuta,2023
C00990,Customer 00990,General Trade,Micro,Small,0,RT0065,D011,R4,West,Abeokuta,2020
C00991,Customer 00991,General Trade,SME,Medium,14,RT0065,D011,R4,West,Abeokuta,2021
C00992,Customer 00992,General Trade,Key Account,Medium,14,RT0065,D011,R4,West,Abeokuta,2018
C00993,Customer 00993,General Trade,SME,Small,0,RT0065,D011,R4,West,Abeokuta,2020
C00994,Customer 00994,General Trade,Micro,Medium,21,RT0065,D011,R4,West,Abeokuta,2017
C00995,Customer 00995,Wholesale,Micro,Medium,7,RT0065,D011,R4,West,Abeokuta,2021
C00996,Customer 00996,Modern Trade,SME,Small,21,RT0066,D011,R4,West,Abeokuta,2016
C00997,Customer 00997,Modern Trade,Mid-market,Medium,14,RT0066,D011,R4,West,Abeokuta,2020
C00998,Customer 00998,General Trade,SME,Medium,0,RT0066,D011,R4,West,Abeokuta,2017
C00999,Customer 00999,General Trade,Micro,Small,7,RT0066,D011,R4,West,Abeokuta,2017
C01000,Customer 01000,Modern Trade,Micro,Medium,21,RT0066,D011,R4,West,Abeokuta,2016
C01001,Customer 01001,General Trade,Key Account,Medium,0,RT0066,D011,R4,West,Abeokuta,2018
C01002,Customer 01002,General Trade,Micro,Medium,21,RT0066,D011,R4,West,Abeokuta,2022
C01003,Customer 01003,General Trade,Micro,Small,14,RT0066,D011,R4,West,Abeokuta,2019
C01004,Customer 01004,E-commerce,Mid-market,Medium,30,RT0066,D011,R4,West,Abeokuta,2016
C01005,Customer 01005,Modern Trade,Micro,Medium,30,RT0066,D011,R4,West,Abeokuta,2024
C01006,Customer 01006,General Trade,Micro,Medium,14,RT0066,D011,R4,West,Abeokuta,2017
C01007,Customer 01007,Modern Trade,Micro,Large,14,RT0066,D011,R4,West,Abeokuta,2016
C01008,Customer 01008,General Trade,Micro,Medium,7,RT0066,D011,R4,West,Abeokuta,2016
C01009,Customer 01009,General Trade,SME,Large,14,RT0066,D011,R4,West,Abeokuta,2018
C01010,Customer 01010,Modern Trade,Key Account,Large,14,RT0066,D011,R4,West,Abeokuta,2020
C01011,Customer 01011,General Trade,SME,Medium,21,RT0066,D011,R4,West,Abeokuta,2018
C01012,Customer 01012,General Trade,Mid-market,Medium,0,RT0066,D011,R4,West,Abeokuta,2021
C01013,Customer 01013,Wholesale,Micro,Large,21,RT0067,D011,R4,West,Abeokuta,2023
C01014,Customer 01014,Wholesale,SME,Small,7,RT0067,D011,R4,West,Abeokuta,2023
C01015,Customer 01015,General Trade,SME,Medium,7,RT0067,D011,R4,West,Abeokuta,2018
C01016,Customer 01016,Modern Trade,Key Account,Medium,21,RT0067,D011,R4,West,Abeokuta,2021
C01017,Customer 01017,Modern Trade,SME,Small,21,RT0067,D011,R4,West,Abeokuta,2022
C01018,Customer 01018,Wholesale,Micro,Small,14,RT0067,D011,R4,West,Abeokuta,2024
C01019,Customer 01019,General Trade,Mid-market,Medium,0,RT0067,D011,R4,West,Abeokuta,2018
C01020,Customer 01020,E-commerce,SME,Small,30,RT0067,D011,R4,West,Abeokuta,2024
C01021,Customer 01021,General Trade,Mid-market,Large,21,RT0067,D011,R4,West,Abeokuta,2021
C01022,Customer 01022,HoReCa,SME,Small,21,RT0067,D011,R4,West,Abeokuta,2018
C01023,Customer 01023,Wholesale,SME,Small,21,RT0067,D011,R4,West,Abeokuta,2019
C01024,Customer 01024,General Trade,SME,Small,21,RT0067,D011,R4,West,Abeokuta,2016
C01025,Customer 01025,Modern Trade,Micro,Medium,21,RT0067,D011,R4,West,Abeokuta,2024
C01026,Customer 01026,Modern Trade,SME,Large,0,RT0068,D011,R4,West,Abeokuta,2021
C01027,Customer 01027,General Trade,Micro,Small,0,RT0068,D011,R4,West,Abeokuta,2020
C01028,Customer 01028,HoReCa,Mid-market,Small,30,RT0068,D011,R4,West,Abeokuta,2020
C01029,Customer 01029,HoReCa,Mid-market,Medium,14,RT0068,D011,R4,West,Abeokuta,2017
C01030,Customer 01030,Modern Trade,SME,Medium,14,RT0068,D011,R4,West,Abeokuta,2020
C01031,Customer 01031,General Trade,Micro,Small,7,RT0068,D011,R4,West,Abeokuta,2019
C01032,Customer 01032,Modern Trade,Mid-market,Large,14,RT0068,D011,R4,West,Abeokuta,2023
C01033,Customer 01033,General Trade,SME,Large,0,RT0068,D011,R4,West,Abeokuta,2024
C01034,Customer 01034,General Trade,Micro,Medium,7,RT0068,D011,R4,West,Abeokuta,2017
C01035,Customer 01035,General Trade,Mid-market,Small,0,RT0068,D011,R4,West,Abeokuta,2019
C01036,Customer 01036,Wholesale,Mid-market,Small,21,RT0068,D011,R4,West,Abeokuta,2017
C01037,Customer 01037,General Trade,Mid-market,Large,21,RT0068,D011,R4,West,Abeokuta,2019
C01038,Customer 01038,Modern Trade,SME,Medium,21,RT0068,D011,R4,West,Abeokuta,2021
C01039,Customer 01039,General Trade,Mid-market,Medium,14,RT0069,D011,R4,West,Abeokuta,2017
C01040,Customer 01040,General Trade,SME,Small,0,RT0069,D011,R4,West,Abeokuta,2020
C01041,Customer 01041,Modern Trade,Mid-market,Small,30,RT0069,D011,R4,West,Abeokuta,2018
C01042,Customer 01042,General Trade,Micro,Medium,7,RT0069,D011,R4,West,Abeokuta,2020
C01043,Customer 01043,General Trade,Key Account,Medium,0,RT0069,D011,R4,West,Abeokuta,2020
C01044,Customer 01044,HoReCa,Micro,Small,21,RT0069,D011,R4,West,Abeokuta,2020
C01045,Customer 01045,Wholesale,Mid-market,Small,7,RT0069,D011,R4,West,Abeokuta,2019
C01046,Customer 01046,General Trade,Micro,Medium,7,RT0069,D011,R4,West,Abeokuta,2020
C01047,Customer 01047,General Trade,Micro,Large,30,RT0069,D011,R4,West,Abeokuta,2023
C01048,Customer 01048,General Trade,Key Account,Medium,30,RT0069,D011,R4,West,Abeokuta,2017
C01049,Customer 01049,General Trade,Micro,Small,7,RT0069,D011,R4,West,Abeokuta,2021
C01050,Customer 01050,General Trade,Mid-market,Large,14,RT0069,D011,R4,West,Abeokuta,2024
C01051,Customer 01051,General Trade,Key Account,Medium,14,RT0069,D011,R4,West,Abeokuta,2018
C01052,Customer 01052,Wholesale,Mid-market,Medium,0,RT0069,D011,R4,West,Abeokuta,2019
C01053,Customer 01053,General Trade,SME,Medium,30,RT0069,D011,R4,West,Abeokuta,2017
C01054,Customer 01054,General Trade,Key Account,Small,14,RT0069,D011,R4,West,Abeokuta,2022
C01055,Customer 01055,General Trade,SME,Small,0,RT0070,D012,R4,West,Ibadan,2021
C01056,Customer 01056,E-commerce,SME,Medium,21,RT0070,D012,R4,West,Ibadan,2017
C01057,Customer 01057,Modern Trade,Mid-market,Small,21,RT0070,D012,R4,West,Ibadan,2023
C01058,Customer 01058,General Trade,SME,Medium,21,RT0070,D012,R4,West,Ibadan,2022
C01059,Customer 01059,General Trade,Micro,Small,14,RT0070,D012,R4,West,Ibadan,2016
C01060,Customer 01060,Modern Trade,Mid-market,Medium,14,RT0070,D012,R4,West,Ibadan,2017
C01061,Customer 01061,Modern Trade,Micro,Large,7,RT0070,D012,R4,West,Ibadan,2022
C01062,Customer 01062,Modern Trade,SME,Small,21,RT0070,D012,R4,West,Ibadan,2024
C01063,Customer 01063,Modern Trade,SME,Small,7,RT0070,D012,R4,West,Ibadan,2022
C01064,Customer 01064,Wholesale,Mid-market,Large,14,RT0070,D012,R4,West,Ibadan,2024
C01065,Customer 01065,General Trade,Mid-market,Medium,7,RT0070,D012,R4,West,Ibadan,2016
C01066,Customer 01066,General Trade,Mid-market,Large,14,RT0071,D012,R4,West,Ibadan,2020
C01067,Customer 01067,General Trade,Mid-market,Medium,7,RT0071,D012,R4,West,Ibadan,2024
C01068,Customer 01068,General Trade,SME,Small,30,RT0071,D012,R4,West,Ibadan,2022
C01069,Customer 01069,General Trade,Micro,Small,14,RT0071,D012,R4,West,Ibadan,2017
C01070,Customer 01070,General Trade,Mid-market,Large,7,RT0071,D012,R4,West,Ibadan,2024
C01071,Customer 01071,Modern Trade,SME,Small,7,RT0071,D012,R4,West,Ibadan,2019
C01072,Customer 01072,General Trade,SME,Small,21,RT0071,D012,R4,West,Ibadan,2018
C01073,Customer 01073,General Trade,SME,Large,21,RT0071,D012,R4,West,Ibadan,2019
C01074,Customer 01074,General Trade,Mid-market,Large,14,RT0071,D012,R4,West,Ibadan,2018
C01075,Customer 01075,Modern Trade,Mid-market,Large,7,RT0071,D012,R4,West,Ibadan,2021
C01076,Customer 01076,General Trade,SME,Large,0,RT0072,D012,R4,West,Ibadan,2019
C01077,Customer 01077,General Trade,SME,Small,7,RT0072,D012,R4,West,Ibadan,2018
C01078,Customer 01078,Modern Trade,Micro,Medium,30,RT0072,D012,R4,West,Ibadan,2021
C01079,Customer 01079,General Trade,Mid-market,Large,7,RT0072,D012,R4,West,Ibadan,2017
C01080,Customer 01080,Wholesale,Mid-market,Medium,30,RT0072,D012,R4,West,Ibadan,2023
C01081,Customer 01081,General Trade,Micro,Medium,21,RT0072,D012,R4,West,Ibadan,2016
C01082,Customer 01082,General Trade,SME,Medium,14,RT0072,D012,R4,West,Ibadan,2017
C01083,Customer 01083,General Trade,Micro,Small,14,RT0072,D012,R4,West,Ibadan,2016
C01084,Customer 01084,General Trade,SME,Medium,7,RT0072,D012,R4,West,Ibadan,2018
C01085,Customer 01085,Wholesale,Mid-market,Medium,30,RT0072,D012,R4,West,Ibadan,2017
C01086,Customer 01086,HoReCa,Mid-market,Medium,14,RT0072,D012,R4,West,Ibadan,2024
C01087,Customer 01087,General Trade,SME,Large,14,RT0072,D012,R4,West,Ibadan,2020
C01088,Customer 01088,General Trade,Micro,Small,0,RT0072,D012,R4,West,Ibadan,2021
C01089,Customer 01089,General Trade,Micro,Large,21,RT0072,D012,R4,West,Ibadan,2022
C01090,Customer 01090,Modern Trade,Mid-market,Large,7,RT0072,D012,R4,West,Ibadan,2019
C01091,Customer 01091,Wholesale,SME,Medium,7,RT0072,D012,R4,West,Ibadan,2021
C01092,Customer 01092,General Trade,SME,Medium,14,RT0072,D012,R4,West,Ibadan,2018
C01093,Customer 01093,General Trade,Mid-market,Medium,30,RT0072,D012,R4,West,Ibadan,2018
C01094,Customer 01094,Wholesale,Micro,Small,21,RT0072,D012,R4,West,Ibadan,2022
C01095,Customer 01095,General Trade,Mid-market,Small,30,RT0072,D012,R4,West,Ibadan,2023
C01096,Customer 01096,General Trade,SME,Small,0,RT0073,D012,R4,West,Ibadan,2021
C01097,Customer 01097,E-commerce,Micro,Medium,0,RT0073,D012,R4,West,Ibadan,2018
C01098,Customer 01098,General Trade,Micro,Medium,7,RT0073,D012,R4,West,Ibadan,2019
C01099,Customer 01099,General Trade,Mid-market,Medium,0,RT0073,D012,R4,West,Ibadan,2020
C01100,Customer 01100,Wholesale,SME,Small,7,RT0073,D012,R4,West,Ibadan,2020
C01101,Customer 01101,General Trade,SME,Small,14,RT0073,D012,R4,West,Ibadan,2022
C01102,Customer 01102,General Trade,Micro,Small,0,RT0073,D012,R4,West,Ibadan,2020
C01103,Customer 01103,Modern Trade,Micro,Medium,30,RT0073,D012,R4,West,Ibadan,2023
C01104,Customer 01104,Modern Trade,SME,Small,30,RT0073,D012,R4,West,Ibadan,2022
C01105,Customer 01105,General Trade,Micro,Small,7,RT0073,D012,R4,West,Ibadan,2018
C01106,Customer 01106,Modern Trade,Micro,Small,0,RT0073,D012,R4,West,Ibadan,2018
C01107,Customer 01107,Modern Trade,SME,Small,7,RT0073,D012,R4,West,Ibadan,2020
C01108,Customer 01108,General Trade,Micro,Small,14,RT0073,D012,R4,West,Ibadan,2018
C01109,Customer 01109,General Trade,Mid-market,Medium,30,RT0073,D012,R4,West,Ibadan,2023
C01110,Customer 01110,Modern Trade,SME,Medium,21,RT0073,D012,R4,West,Ibadan,2017
C01111,Customer 01111,Wholesale,SME,Small,14,RT0073,D012,R4,West,Ibadan,2018
C01112,Customer 01112,General Trade,Mid-market,Small,0,RT0073,D012,R4,West,Ibadan,2021
C01113,Customer 01113,General Trade,Micro,Small,0,RT0074,D013,R4,West,Abeokuta,2022
C01114,Customer 01114,Modern Trade,Micro,Small,21,RT0074,D013,R4,West,Abeokuta,2016
C01115,Customer 01115,General Trade,Key Account,Large,21,RT0074,D013,R4,West,Abeokuta,2022
C01116,Customer 01116,General Trade,SME,Small,7,RT0074,D013,R4,West,Abeokuta,2019
C01117,Customer 01117,Wholesale,SME,Small,0,RT0074,D013,R4,West,Abeokuta,2017
C01118,Customer 01118,General Trade,Micro,Medium,21,RT0074,D013,R4,West,Abeokuta,2020
C01119,Customer 01119,General Trade,Mid-market,Large,21,RT0074,D013,R4,West,Abeokuta,2017
C01120,Customer 01120,General Trade,SME,Medium,30,RT0074,D013,R4,West,Abeokuta,2021
C01121,Customer 01121,Modern Trade,Key Account,Small,7,RT0074,D013,R4,West,Abeokuta,2016
C01122,Customer 01122,Wholesale,Micro,Small,30,RT0074,D013,R4,West,Abeokuta,2017
C01123,Customer 01123,General Trade,Mid-market,Medium,0,RT0074,D013,R4,West,Abeokuta,2020
C01124,Customer 01124,General Trade,Micro,Small,0,RT0074,D013,R4,West,Abeokuta,2016
C01125,Customer 01125,Modern Trade,Key Account,Large,21,RT0074,D013,R4,West,Abeokuta,2020
C01126,Customer 01126,Modern Trade,Mid-market,Small,14,RT0074,D013,R4,West,Abeokuta,2021
C01127,Customer 01127,General Trade,Mid-market,Large,0,RT0074,D013,R4,West,Abeokuta,2022
C01128,Customer 01128,Wholesale,Mid-market,Small,7,RT0074,D013,R4,West,Abeokuta,2021
C01129,Customer 01129,Modern Trade,Micro,Large,21,RT0074,D013,R4,West,Abeokuta,2017
C01130,Customer 01130,General Trade,Micro,Small,0,RT0074,D013,R4,West,Abeokuta,2022
C01131,Customer 01131,General Trade,Micro,Medium,0,RT0074,D013,R4,West,Abeokuta,2024
C01132,Customer 01132,General Trade,SME,Small,0,RT0074,D013,R4,West,Abeokuta,2020
C01133,Customer 01133,General Trade,SME,Medium,21,RT0075,D013,R4,West,Abeokuta,2017
C01134,Customer 01134,General Trade,SME,Small,21,RT0075,D013,R4,West,Abeokuta,2022
C01135,Customer 01135,General Trade,SME,Small,14,RT0075,D013,R4,West,Abeokuta,2017
C01136,Customer 01136,E-commerce,Micro,Small,21,RT0075,D013,R4,West,Abeokuta,2023
C01137,Customer 01137,Modern Trade,Mid-market,Medium,30,RT0075,D013,R4,West,Abeokuta,2021
C01138,Customer 01138,Modern Trade,Micro,Medium,30,RT0075,D013,R4,West,Abeokuta,2016
C01139,Customer 01139,Modern Trade,Micro,Medium,21,RT0075,D013,R4,West,Abeokuta,2017
C01140,Customer 01140,Wholesale,Micro,Small,21,RT0075,D013,R4,West,Abeokuta,2017
C01141,Customer 01141,General Trade,Key Account,Medium,14,RT0075,D013,R4,West,Abeokuta,2021
C01142,Customer 01142,Modern Trade,Micro,Small,7,RT0075,D013,R4,West,Abeokuta,2023
C01143,Customer 01143,General Trade,Micro,Medium,14,RT0075,D013,R4,West,Abeokuta,2024
C01144,Customer 01144,General Trade,SME,Medium,7,RT0075,D013,R4,West,Abeokuta,2023
C01145,Customer 01145,General Trade,SME,Small,14,RT0075,D013,R4,West,Abeokuta,2018
C01146,Customer 01146,General Trade,Micro,Small,21,RT0075,D013,R4,West,Abeokuta,2021
C01147,Customer 01147,General Trade,SME,Small,0,RT0076,D013,R4,West,Abeokuta,2017
C01148,Customer 01148,Modern Trade,Mid-market,Medium,30,RT0076,D013,R4,West,Abeokuta,2024
C01149,Customer 01149,Wholesale,Micro,Medium,14,RT0076,D013,R4,West,Abeokuta,2021
C01150,Customer 01150,Wholesale,SME,Small,30,RT0076,D013,R4,West,Abeokuta,2016
C01151,Customer 01151,Modern Trade,Mid-market,Medium,21,RT0076,D013,R4,West,Abeokuta,2016
C01152,Customer 01152,General Trade,SME,Medium,30,RT0076,D013,R4,West,Abeokuta,2020
C01153,Customer 01153,Wholesale,SME,Small,7,RT0076,D013,R4,West,Abeokuta,2021
C01154,Customer 01154,General Trade,Mid-market,Medium,21,RT0076,D013,R4,West,Abeokuta,2019
C01155,Customer 01155,General Trade,SME,Small,14,RT0076,D013,R4,West,Abeokuta,2018
C01156,Customer 01156,Modern Trade,Micro,Small,30,RT0076,D013,R4,West,Abeokuta,2019
C01157,Customer 01157,General Trade,SME,Small,0,RT0076,D013,R4,West,Abeokuta,2019
C01158,Customer 01158,Wholesale,Micro,Medium,7,RT0076,D013,R4,West,Abeokuta,2021
C01159,Customer 01159,Modern Trade,Micro,Medium,30,RT0076,D013,R4,West,Abeokuta,2019
C01160,Customer 01160,Modern Trade,Mid-market,Large,7,RT0076,D013,R4,West,Abeokuta,2016
C01161,Customer 01161,General Trade,Micro,Small,7,RT0076,D013,R4,West,Abeokuta,2024
C01162,Customer 01162,HoReCa,SME,Small,30,RT0076,D013,R4,West,Abeokuta,2023
C01163,Customer 01163,Modern Trade,SME,Small,30,RT0076,D013,R4,West,Abeokuta,2021
C01164,Customer 01164,General Trade,Key Account,Large,14,RT0076,D013,R4,West,Abeokuta,2017
